款,項,目,節,科目編號,科目名稱,本年度預算數,上年度預算數,前年度決算數,本年度與上年度比較,說明
2,55,1,,0405610100,罰金罰鍰及怠金,10 ,10 ,-,0 ,
2,55,1,1,0405610101,罰金罰鍰,10 ,10 ,-,0 ,"本年度預算數係忽視少年教養及
證人無正當理由未到庭作證等罰
款收入。"
2,55,2,,0405610200,沒入及沒收財物,400 ,600 ,363 ,-200 ,
2,55,2,1,0405610201,沒入金,400 ,600 ,363 ,-200 ,"本年度預算數係沒入刑事保證金
等收入。"
2,55,3,,0405610300,賠償收入,-,-,28 ,-,
2,55,3,1,0405610301,一般賠償收入,-,-,28 ,-,"前年度決算數係廠商違約逾期完
工之賠償收入。"
2,56,,,0405620000,臺灣宜蘭地方法院,841 ,901 ,498 ,-60 ,
2,56,1,,0405620100,罰金罰鍰及怠金,1 ,1 ,3 ,0 ,
2,56,1,1,0405620101,罰金罰鍰,1 ,1 ,3 ,0 ,"本年度預算數係忽視少年教養及
證人無正當理由未到庭作證等罰
款收入。"
2,56,2,,0405620200,沒入及沒收財物,840 ,900 ,495 ,-60 ,
2,56,2,1,0405620201,沒入金,840 ,900 ,495 ,-60 ,"本年度預算數係沒入刑事保證金
等收入。"
2,57,,,0405630000,臺灣基隆地方法院,"1,830 ","1,830 ","4,050 ",0 ,
2,57,1,,0405630100,罰金罰鍰及怠金,30 ,30 ,-,0 ,
2,57,1,1,0405630101,罰金罰鍰,30 ,30 ,-,0 ,"本年度預算數係忽視少年教養及
證人無正當理由未到庭作證等罰
款收入。"
2,57,2,,0405630200,沒入及沒收財物,"1,800 ","1,800 ","2,340 ",0 ,
2,57,2,1,0405630201,沒入金,"1,800 ","1,800 ","2,340 ",0 ,"本年度預算數係沒入刑事保證金
等收入。"
2,57,3,,0405630300,賠償收入,-,-,"1,710 ",-,
2,57,3,1,0405630301,一般賠償收入,-,-,"1,710 ",-,"前年度決算數係廠商違約逾期完
工之賠償收入。"
2,58,,,0405640000,臺灣澎湖地方法院,22 ,22 ,"34,589 ",0 ,
2,58,1,,0405640100,罰金罰鍰及怠金,2 ,2 ,-,0 ,
2,58,1,1,0405640101,罰金罰鍰,2 ,2 ,-,0 ,"本年度預算數係忽視少年教養及
證人無正當理由未到庭作證等罰
款收入。"
2,58,2,,0405640200,沒入及沒收財物,20 ,20 ,200 ,0 ,
2,58,2,1,0405640201,沒入金,20 ,20 ,200 ,0 ,"本年度預算數係沒入刑事保證金
等收入。"
2,58,3,,0405640300,賠償收入,-,-,"34,389 ",-,
2,58,3,1,0405640301,一般賠償收入,-,-,"34,389 ",-,"前年度決算數係廠商違約逾期完
工之賠償收入。"
2,59,,,0405800000,臺灣高雄少年法院,225 ,161 ,258 ,64 ,
2,59,1,,0405800100,罰金罰鍰及怠金,1 ,1 ,-,0 ,
2,59,1,1,0405800101,罰金罰鍰,1 ,1 ,-,0 ,"本年度預算數係忽視少年教養及
證人無正當理由未到庭作證等罰
款收入。"
2,59,2,,0405800200,沒入及沒收財物,224 ,160 ,258 ,64 ,
2,59,2,1,0405800201,沒入金,224 ,160 ,258 ,64 ,"本年度預算數係沒入刑事保證金
等收入。"
2,60,,,0405910000,福建金門地方法院,61 ,56 ,23 ,5 ,
2,60,1,,0405910100,罰金罰鍰及怠金,6 ,6 ,-,0 ,
2,60,1,1,0405910101,罰金罰鍰,6 ,6 ,-,0 ,"本年度預算數係忽視少年教養及
證人無正當理由未到庭作證等罰
款收入。"
2,60,2,,0405910200,沒入及沒收財物,55 ,50 ,-,5 ,
2,60,2,1,0405910201,沒入金,55 ,50 ,-,5 ,"本年度預算數係沒入刑事保證金
等收入。"
2,60,3,,0405910300,賠償收入,-,-,23 ,-,
2,60,3,1,0405910301,一般賠償收入,-,-,23 ,-,"前年度決算數係廠商違約逾期完
工之賠償收入。"
2,61,,,0405930000,福建連江地方法院,-,-,58 ,-,
2,61,1,,0405930100,罰金罰鍰及怠金,-,-,3 ,-,
2,61,1,1,0405930101,罰金罰鍰,-,-,3 ,-,"前年度決算數係證人無正當理由
未到庭作證等罰款收入。"
2,61,2,,0405930300,賠償收入,-,-,55 ,-,
2,61,2,1,0405930301,一般賠償收入,-,-,55 ,-,"前年度決算數係廠商違約逾期完
工之賠償收入。"
2,62,,,0406010000,考試院,-,-,131 ,-,
2,62,1,,0406010300,賠償收入,-,-,131 ,-,
2,62,1,1,0406010301,一般賠償收入,-,-,131 ,-,"前年度決算數係職員眷屬佔地不
當得利之賠償收入。"
2,63,,,0406100000,考選部,-,-,335 ,-,
2,63,1,,0406100300,賠償收入,-,-,335 ,-,
2,63,1,1,0406100301,一般賠償收入,-,-,335 ,-,"前年度決算數係民眾佔地不當得
利之賠償收入。"
2,64,,,0406200000,銓敘部,-,-,28 ,-,
2,64,1,,0406200300,賠償收入,-,-,28 ,-,
2,64,1,1,0406200301,一般賠償收入,-,-,28 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,65,,,0406300000,公務人員保障暨培訓委員會,-,-,2 ,-,
2,65,1,,0406300300,賠償收入,-,-,2 ,-,
2,65,1,1,0406300301,一般賠償收入,-,-,2 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,66,,,0406400000,國家文官學院及所屬,-,-,325 ,-,
2,66,1,,0406400300,賠償收入,-,-,325 ,-,
2,66,1,1,0406400301,一般賠償收入,-,-,325 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,67,,,0406600000,公務人員退休撫卹基金管理委員會,-,-,125 ,-,
2,67,1,,0406600300,賠償收入,-,-,125 ,-,
2,67,1,1,0406600301,一般賠償收入,-,-,125 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,68,,,0407010000,監察院,"11,360 ","22,442 ","41,297 ","-11,082 ",
2,68,1,,0407010100,罰金罰鍰及怠金,"10,900 ","16,400 ","17,331 ","-5,500 ",
2,68,1,1,0407010101,罰金罰鍰,"10,900 ","16,400 ","17,331 ","-5,500 ","本年度預算數係違反公職人員財
產申報法、利益衝突迴避法、政
治獻金法及遊說法等規定之罰鍰
收入。"
2,68,2,,0407010200,沒入及沒收財物,360 ,"5,942 ","23,956 ","-5,582 ",
2,68,2,1,0407010201,沒入金,360 ,"5,942 ","23,956 ","-5,582 ","本年度預算數係政黨、政治團體
或擬參選人違反政治獻金法規定
沒入政治獻金之收入。"
2,68,3,,0407010300,賠償收入,100 ,100 ,10 ,0 ,
2,68,3,1,0407010301,一般賠償收入,100 ,100 ,10 ,0 ,"本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,69,,,0407100000,審計部,-,-,142 ,-,
2,69,1,,0407100300,賠償收入,-,-,142 ,-,
2,69,1,1,0407100301,一般賠償收入,-,-,142 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,70,,,0407700000,審計部高雄市審計處,-,-,4 ,-,
2,70,1,,0407700300,賠償收入,-,-,4 ,-,
2,70,1,1,0407700301,一般賠償收入,-,-,4 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,71,,,0408010000,內政部,400 ,500 ,"13,319 ",-100 ,
2,71,1,,0408010100,罰金罰鍰及怠金,-,-,"1,978 ",-,
2,71,1,1,0408010101,罰金罰鍰,-,-,"1,978 ",-,"前年度決算數係違反臺灣地區與
大陸地區人民關係條例之罰款收
入。"
2,71,2,,0408010300,賠償收入,400 ,500 ,"11,341 ",-100 ,
2,71,2,1,0408010301,一般賠償收入,400 ,500 ,"11,341 ",-100 ,"本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,72,,,0408110000,營建署及所屬,"6,324 ","6,324 ","25,289 ",0 ,
2,72,1,,0408110100,罰金罰鍰及怠金,"2,395 ","2,395 ","6,322 ",0 ,
2,72,1,1,0408110101,罰金罰鍰,"2,395 ","2,395 ","6,322 ",0 ,"本年度預算數係國家公園轄區內
濫墾整地、盜獵採保育類動植物
等案件，依國家公園法收取之罰
金收入。"
2,72,2,,0408110300,賠償收入,"3,929 ","3,929 ","18,967 ",0 ,
2,72,2,1,0408110301,一般賠償收入,"3,929 ","3,929 ","18,967 ",0 ,"本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,73,,,0408210000,警政署及所屬,"32,354 ","28,717 ","33,260 ","3,637 ",
2,73,1,,0408210100,罰金罰鍰及怠金,292 ,277 ,568 ,15 ,
2,73,1,1,0408210101,罰金罰鍰,292 ,277 ,568 ,15 ,"本年度預算數係鐵路警察局與基
隆、臺中、高雄、花蓮等4個港
務警察局依據鐵路法、社會秩序
維護法取締車上小販、攜帶違禁
品、違反善良風俗及妨害安寧秩
序等裁處案件之罰鍰收入。"
2,73,2,,0408210200,沒入及沒收財物,-,-,3 ,-,
2,73,2,1,0408210202,沒收物變價,-,-,3 ,-,"前年度決算數係高雄港務警察局
拍賣沒入物收入。"
2,73,3,,0408210300,賠償收入,"32,062 ","28,440 ","32,690 ","3,622 ",
2,73,3,1,0408210301,一般賠償收入,"32,062 ","28,440 ","32,690 ","3,622 ","本年度預算數係廠商違約逾期交
貨及臺灣警察專科學校學生退學
或畢業學生服務未滿4年等賠償
收入。"
2,74,,,0408410000,中央警察大學,"2,600 ","6,803 ","2,590 ","-4,203 ",
2,74,1,,0408410300,賠償收入,"2,600 ","6,803 ","2,590 ","-4,203 ",
2,74,1,1,0408410301,一般賠償收入,"2,600 ","6,803 ","2,590 ","-4,203 ","本年度預算數係學生退學或畢業
學生服務未滿6年等賠償收入。"
2,75,,,0408510000,消防署及所屬,-,"12,000 ","18,911 ","-12,000 ",
2,75,1,,0408510100,罰金罰鍰及怠金,-,-,12 ,-,
2,75,1,1,0408510101,罰金罰鍰,-,-,12 ,-,"前年度決算數係廠商違反消防法
相關規定之罰鍰收入。"
2,75,2,,0408510300,賠償收入,-,"12,000 ","18,899 ","-12,000 ",
2,75,2,1,0408510301,一般賠償收入,-,"12,000 ","18,899 ","-12,000 ","上年度預算數係廠商違約逾期交
貨之賠償收入。"
2,76,,,0408550000,役政署,-,"2,000 ",957 ,"-2,000 ",
2,76,1,,0408550300,賠償收入,-,"2,000 ",957 ,"-2,000 ",
2,76,1,1,0408550301,一般賠償收入,-,"2,000 ",957 ,"-2,000 ","上年度預算數係廠商違約逾期交
貨賠償及一般替代役役男累計記
過3次罰薪等收入。"
2,77,,,0408580000,入出國及移民署,"174,780 ","174,882 ","179,399 ",-102 ,
2,77,1,,0408580100,罰金罰鍰及怠金,"174,580 ","174,580 ","174,296 ",0 ,
2,77,1,1,0408580101,罰金罰鍰,"174,580 ","174,580 ","174,296 ",0 ,"本年度預算數係違反「入出國及
移民法」與「臺灣地區與大陸地
區人民關係條例」等裁處案件之
罰鍰收入。"
2,77,2,,0408580300,賠償收入,200 ,302 ,"5,104 ",-102 ,
2,77,2,1,0408580301,一般賠償收入,200 ,302 ,"5,104 ",-102 ,"本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,78,,,0408610000,建築研究所,-,-,470 ,-,
2,78,1,,0408610300,賠償收入,-,-,470 ,-,
2,78,1,1,0408610301,一般賠償收入,-,-,470 ,-,"前年度決算數主要係廠商違約逾
期交貨之賠償收入。"
2,79,,,0408650000,空中勤務總隊,"2,650 ","2,650 ","3,856 ",0 ,
2,79,1,,0408650300,賠償收入,"2,650 ","2,650 ","3,856 ",0 ,
2,79,1,1,0408650301,一般賠償收入,"2,650 ","2,650 ","3,856 ",0 ,"本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,80,,,0411010000,外交部,"1,800 ","1,800 ","15,817 ",0 ,
2,80,1,,0411010300,賠償收入,"1,800 ","1,800 ","15,817 ",0 ,
2,80,1,1,0411010301,一般賠償收入,"1,800 ","1,800 ","15,817 ",0 ,"本年度預算數係廠商違約逾期交
貨之賠償及駐外機構公務車失竊
保險理賠等收入。"
2,81,,,0411100000,領事事務局,-,-,89 ,-,
2,81,1,,0411100300,賠償收入,-,-,89 ,-,
2,81,1,1,0411100301,一般賠償收入,-,-,89 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,82,,,0414010000,國防部,10 ,34 ,214 ,-24 ,
2,82,1,,0414010300,賠償收入,10 ,34 ,214 ,-24 ,
2,82,1,1,0414010301,一般賠償收入,10 ,34 ,214 ,-24 ,"本年度預算數係廠商違約逾期交
貨或完工之賠償收入。"
2,83,,,0414020000,國防部所屬,"287,515 ","327,981 ","386,864 ","-40,466 ",
2,83,1,,0414020100,罰金罰鍰及怠金,"17,952 ","17,952 ","18,316 ",0 ,
2,83,1,1,0414020101,罰金罰鍰,"17,952 ","17,952 ","18,316 ",0 ,"本年度預算數係軍法裁判罰鍰收
入。"
2,83,2,,0414020200,沒入及沒收財物,"28,847 ","24,452 ","41,315 ","4,395 ",
2,83,2,1,0414020201,沒入金,"28,847 ","24,452 ","41,315 ","4,395 ","本年度預算數之內容與上年度之
比較如下：
1.軍法案件沒入及沒收金收入1,
785千元，與上年度同。
2.沒入營繕工程押標金及保證金
243千元，較上年度減列220千
元。
3.沒入軍品採購押標金及保證金
26,819千元，較上年度增列4,
615千元。"
2,83,3,,0414020300,賠償收入,"240,716 ","285,577 ","327,232 ","-44,861 ",
2,83,3,1,0414020301,一般賠償收入,"240,716 ","285,577 ","327,232 ","-44,861 ","本年度預算數之內容與上年度之
比較如下：
1.經理一般物品、裝備器材、官
兵服裝與通信管線設施等損壞
及遺失賠償收入4,271千元，
較上年度減列872千元。
2.一般聘雇人員賠、罰款收入7
千元，與上年度同。
3.學生退學賠款收入78,141千元
，較上年度增列8,435千元。
4.採購案違約逾期交貨等罰款收
入139,964千元，較上年度減
列46,646千元。
5.營繕工程違約逾期完工等罰款
收入13,383千元，較上年度減
列2,228千元。
6.不適服現役賠償收入4,950千
元，較上年度減列3,550千元
。"
2,84,,,0417010000,財政部,-,-,85 ,-,
2,84,1,,0417010200,沒入及沒收財物,-,-,74 ,-,
2,84,1,1,0417010201,沒入金,-,-,74 ,-,"前年度決算數係依關稅配額實施
辦法規定沒入權利人或受讓人不
得發還或逾期未申請發還之履約
保證金。"
2,84,2,,0417010300,賠償收入,-,-,11 ,-,
2,84,2,1,0417010301,一般賠償收入,-,-,11 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,85,,,0417100000,國庫署,"2,720 ","2,720 ","7,685 ",0 ,
2,85,1,,0417100100,罰金罰鍰及怠金,"2,720 ","2,720 ","7,489 ",0 ,
2,85,1,1,0417100101,罰金罰鍰,"2,720 ","2,720 ","7,489 ",0 ,"本年度預算數係違反菸酒管理法
等相關規定之罰鍰收入。"
2,85,2,,0417100300,賠償收入,-,-,196 ,-,
2,85,2,1,0417100301,一般賠償收入,-,-,196 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,86,,,0417200000,賦稅署,-,-,200 ,-,
2,86,1,,0417200300,賠償收入,-,-,200 ,-,
2,86,1,1,0417200301,一般賠償收入,-,-,200 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,87,,,0417350000,關稅總局及所屬,"1,145,025 ","1,145,025 ","1,132,615 ",0 ,
2,87,1,,0417350100,罰金罰鍰及怠金,"1,038,186 ","1,038,186 ","1,002,251 ",0 ,
2,87,1,1,0417350101,罰金罰鍰,"1,038,186 ","1,038,186 ","1,002,251 ",0 ,"本年度預算數係貨主違反關稅法
及海關緝私條例等規定之罰鍰收
入。"
2,87,2,,0417350200,沒入及沒收財物,"106,839 ","106,839 ","100,036 ",0 ,
2,87,2,1,0417350202,沒收物變價,"106,839 ","106,839 ","100,036 ",0 ,"本年度預算數係緝獲私貨之變價
收入。"
2,87,3,,0417350300,賠償收入,-,-,"30,328 ",-,
2,87,3,1,0417350301,一般賠償收入,-,-,"30,328 ",-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,88,,,0417400000,國有財產局及所屬,-,-,"3,242 ",-,
2,88,1,,0417400300,賠償收入,-,-,"3,242 ",-,
2,88,1,1,0417400301,一般賠償收入,-,-,"3,242 ",-,"前年度決算數係廠商違約逾期交
貨之賠償收入等。"
2,89,,,0417450000,臺北市國稅局,"3,173,383 ","3,173,383 ","2,938,616 ",0 ,
2,89,1,,0417450100,罰金罰鍰及怠金,"3,173,383 ","3,173,383 ","2,936,803 ",0 ,
2,89,1,1,0417450101,罰金罰鍰,"3,173,383 ","3,173,383 ","2,936,803 ",0 ,"本年度預算數係逃漏稅捐及逾期
繳納稅款等罰金罰鍰收入。"
2,89,2,,0417450300,賠償收入,-,-,"1,812 ",-,
2,89,2,1,0417450301,一般賠償收入,-,-,"1,812 ",-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,90,,,0417460000,臺灣省北區國稅局及所屬,"2,926,432 ","2,926,432 ","2,217,820 ",0 ,
2,90,1,,0417460100,罰金罰鍰及怠金,"2,926,432 ","2,926,432 ","2,212,171 ",0 ,
2,90,1,1,0417460101,罰金罰鍰,"2,926,432 ","2,926,432 ","2,212,171 ",0 ,"本年度預算數係逃漏稅捐及逾期
繳納稅款等罰金罰鍰收入。"
2,90,2,,0417460300,賠償收入,-,-,"5,649 ",-,
2,90,2,1,0417460301,一般賠償收入,-,-,"5,649 ",-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,91,,,0417470000,臺灣省中區國稅局及所屬,"1,246,782 ","1,246,782 ","1,041,524 ",0 ,
2,91,1,,0417470100,罰金罰鍰及怠金,"1,246,782 ","1,246,782 ","1,041,268 ",0 ,
2,91,1,1,0417470101,罰金罰鍰,"1,246,782 ","1,246,782 ","1,041,268 ",0 ,"本年度預算數係逃漏稅捐及逾期
繳納稅款等罰金罰鍰收入。"
2,91,2,,0417470300,賠償收入,-,-,256 ,-,
2,91,2,1,0417470301,一般賠償收入,-,-,256 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,92,,,0417480000,臺灣省南區國稅局及所屬,"863,574 ","863,574 ","699,539 ",0 ,
2,92,1,,0417480100,罰金罰鍰及怠金,"863,574 ","863,574 ","699,395 ",0 ,
2,92,1,1,0417480101,罰金罰鍰,"863,574 ","863,574 ","699,395 ",0 ,"本年度預算數係逃漏稅捐及逾期
繳納稅款等罰金罰鍰收入。"
2,92,2,,0417480300,賠償收入,-,-,144 ,-,
2,92,2,1,0417480301,一般賠償收入,-,-,144 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,93,,,0417500000,高雄市國稅局,"835,040 ","835,040 ","713,937 ",0 ,
2,93,1,,0417500100,罰金罰鍰及怠金,"835,040 ","835,040 ","713,630 ",0 ,
2,93,1,1,0417500101,罰金罰鍰,"835,040 ","835,040 ","713,630 ",0 ,"本年度預算數係逃漏稅捐及逾期
繳納稅款等罰金罰鍰收入。"
2,93,2,,0417500300,賠償收入,-,-,307 ,-,
2,93,2,1,0417500301,一般賠償收入,-,-,307 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入等。"
2,94,,,0417550000,臺北區支付處,-,-,12 ,-,
2,94,1,,0417550300,賠償收入,-,-,12 ,-,
2,94,1,1,0417550301,一般賠償收入,-,-,12 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入等。"
2,95,,,0417600000,財稅資料中心,280 ,274 ,613 ,6 ,
2,95,1,,0417600300,賠償收入,280 ,274 ,613 ,6 ,
2,95,1,1,0417600301,一般賠償收入,280 ,274 ,613 ,6 ,"本年度預算數係綜合所得稅課稅
資料委請廠商登錄錯誤案件之賠
償收入等。"
2,96,,,0417700000,財稅人員訓練所,28 ,28 ,36 ,0 ,
2,96,1,,0417700300,賠償收入,28 ,28 ,36 ,0 ,
2,96,1,1,0417700301,一般賠償收入,28 ,28 ,36 ,0 ,"本年度預算數係學員退訓賠償書
籍費及訓練費等收入。"
2,97,,,0420010000,教育部,"12,002 ","14,000 ","18,623 ","-1,998 ",
2,97,1,,0420010100,罰金罰鍰及怠金,-,-,"4,884 ",-,
2,97,1,1,0420010101,罰金罰鍰,-,-,"4,884 ",-,"前年度決算數係各國立高級中等
學校採購財物案廠商依契約繳交
逾期交貨罰款及營繕工程廠商違
約逾期完工之罰款等。"
2,97,2,,0420010200,沒入及沒收財物,-,-,771 ,-,
2,97,2,1,0420010201,沒入金,-,-,771 ,-,"前年度決算數係各國立高級中等
學校採購案得標廠商未簽約沒收
押標金及違約沒收履約保證金等
收入。"
2,97,3,,0420010300,賠償收入,"12,002 ","14,000 ","12,968 ","-1,998 ",
2,97,3,1,0420010301,一般賠償收入,"12,002 ","14,000 ","12,968 ","-1,998 ","本年度預算數之內容與上年度之
比較如下：
1.教育部印製書刊廠商違約逾期
交貨之賠償收入2千元，較上
年度減列1,498千元。
2.教育部公費留學生及公費生未
依規定服務期滿賠償公費收入
11,500千元，與上年度同。
3.國立臺中圖書館借閱圖書遺失
或損壞之賠償及逾期歸還之罰
款等收入500千元，較上年度
減列500千元。"
2,98,,,0421710000,國立中國醫藥研究所,5 ,5 ,20 ,0 ,
2,98,1,,0421710300,賠償收入,5 ,5 ,20 ,0 ,
2,98,1,1,0421710301,一般賠償收入,5 ,5 ,20 ,0 ,"本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,99,,,0421720000,國立編譯館,-,-,311 ,-,
2,99,1,,0421720300,賠償收入,-,-,311 ,-,
2,99,1,1,0421720301,一般賠償收入,-,-,311 ,-,"前年度決算數係印製書刊廠商違
約逾期交貨之賠償收入。"
2,100,,,0421730000,國家圖書館,-,-,244 ,-,
2,100,1,,0421730300,賠償收入,-,-,244 ,-,
2,100,1,1,0421730301,一般賠償收入,-,-,244 ,-,"前年度決算數係讀者毀損書刊之
罰款及採購財物廠商違約逾期交
貨之賠償收入。"
2,101,,,0421760000,國立教育資料館,-,-,128 ,-,
2,101,1,,0421760300,賠償收入,-,-,128 ,-,
2,101,1,1,0421760301,一般賠償收入,-,-,128 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,102,,,0421770000,國立臺灣藝術教育館,-,-,20 ,-,
2,102,1,,0421770300,賠償收入,-,-,20 ,-,
2,102,1,1,0421770301,一般賠償收入,-,-,20 ,-,"前年度決算數係臺灣藝術教育網
需求建置與維護管理等廠商逾期
完工及印製美育雙月刊廠商逾期
交貨等賠償收入。"
